Grupo de Estudos em Sistêmica e Discurso,UERJ,Magda Bahia Schlee,,Letras
Grupo de Estudos em Sociologia do Trabalho e dos Ofícios - GESTO,UFPE,Sidartha Sória e Silva,Darcilene Cláudio Gomes,Sociologia
"Grupo de Estudos em Sociologia, Educação e Desigualdades Sociais (GESEDES)",UFPA,Vergas Vitória Andrade da Silva,,Sociologia
Grupo de Estudos em Solos do Semiárido,UFRN,João Santiago Reis,,Geociências
Grupo de Estudos em Solos e Meio Ambiente - GESOMA,UNIOESTE,Affonso Celso Gonçalves Junior,,Agronomia
Grupo de Estudos em Solos e Meio Ambiente do Baixo Amazonas - GESMABA,IFPA,Marcio Godofrêdo Rocha Lobato,Uemeson José dos Santos,Ciências Ambientais
Grupo de Estudos em Solos e Plantas Cultivadas - GESP,IFAP,Nilvan Carvalho Melo,,Agronomia
Grupo de Estudos em Sono e Exercício Físico,UFG,Giselle Soares Passos,Marcos Gonçalves de Santana,Educação Física
Grupo de Estudos em Supercondutividade e Magnetismo,UFPEL,Valdemar das Neves Vieira,Fábio Teixeira Dias,Física
Grupo de Estudos em Sustentabilidade e Gestão - GESeG,UNIVALI,Anete Alberton,Paulo Rogério Melo de Oliveira,Administração
Grupo de Estudos em Sustentabilidade e Organizações - GESO,UFRPE,Maria José da Silva Feitosa,Paulo Thiago Nunes Bezerra de Melo,Administração
Grupo de Estudos em Sustentabilidade Empresarial e Rural - GESER,UFRRJ,Marcio Silva Borges,,Administração
"Grupo de Estudos em Sustentabilidade, Produção e Logística",UFPB,Fábio Walter,Kliver Lamarthine Alves Confessor,Administração
Grupo de Estudos em Teatro e Educação (GESTE),UFRGS,Vera Lúcia Bertoni dos Santos,,Artes
Grupo de estudos em tecnologia de sementes,UNESP,Roberval Daiton Vieira,Rinaldo Cesar de Paula,Agronomia
Grupo de Estudos em Tecnologia de Sementes e Melhoramento Florestal,UNESP,Rinaldo Cesar de Paula,,Recursos Florestais e Engenharia Florestal
Grupo de Estudos em Tecnologia e Atenção a Saúde (GETAS).,UFRN,Paulo Moreira Silva Dantas,Maria Aparecida Dias,Educação Física
Grupo de Estudos em Tecnologia e Sociedade - GETS,UFJF,Lucas Costa dos Anjos,,Direito
Grupo de Estudos em Tecnologia Educacional e Robótica - GETER,SECITEC/MT,Leila Cristina Aoyama Barbosa Souza,Janaina Monteiro da Silva,Educação
Grupo de Estudos em Tecnologia Química,IFRJ,Marcos Tadeu Couto,Daniel Pais Pires Vieira,Química
"Grupo de Estudos em Tecnologia, Informação e Sociedade - GETIS",UNIFOR,João Araújo Monteiro Neto,,Direito
"Grupo de Estudos em Tecnologia, Inovação e Competitividade - GETIC",UFAL,Francisco José Peixoto Rosário,,Economia
"GRUPO DE ESTUDOS EM TECNOLOGIA, INOVAÇÃO E SUSTENTABILIDADE NO AGRONEGÓCIO (GETIS-Agro)",IFSP,Gilson Rogério Marcomini,,"Robótica, Mecatrônica e Automação"
GRUPO DE ESTUDOS EM TECNOLOGIAS AMBIENTAIS E SUSTENTABILIDADE PARA O SEMIÁRIDO,IFBA,Luiz Antonio Pimentel Cavalcanti,Alberto Brandão Torres Neto,Engenharia Química
Grupo de Estudos em Tecnologias Aquicolas e Gastronomia do Pescado - GETAG,IFPR,Arcangelo Augusto Signor,Adilson Reidel,Recursos Pesqueiros e Engenharia de Pesca
Grupo de Estudos em Tecnologias da Reproducao Animal,UEMS,Fabiana de Andrade Melo Sterza,,Medicina Veterinária
Grupo de Estudos em Tecnologias de Automação e Energias Renováveis (GETAER),IFMG,Fábio Júlio Fonseca Gonçalves,Pedro Henrique Ferreira Machado,Engenharia Elétrica
Grupo de Estudos em Tecnologias de Conversão de Energia - GETEC,UNIFEI,Christian Jeremi Rodriguez Coronado,Fagner Luis Goulart Dias,Engenharia Mecânica
Grupo de Estudos em Tecnologias de Defesa e a Evolução do Pensamento Estratégico (GETED),UNESP,Luís Alexandre Fuccille,,Ciência Política
Grupo de Estudos em Tecnologias Digitais e Geoprocessamento em Saúde,UEM,Luciano de Andrade,João Ricardo Nickenig Vissoci,Medicina
Grupo de Estudos em Tecnologias Microbianas - GETAM,UNIFESSPA,Sidnei Cerqueira dos Santos,,Microbiologia
Grupo de Estudos em Tecnologias no Ensino-Aprendizagem de Línguas,UFF,Cíntia Regina Lacerda Rabello,Claudia Rebello dos Santos Santos,Lingüística
Grupo de Estudos em Temáticas Ambientais,UFMG,Raquel Oliveira Santos Teixeira,Ana Flávia Moreira Santos,Sociologia
Grupo de Estudos em Temáticas Étnicas na Amazônia - GETEA,IFRO,Lediane Fani Felzke,Jania Maria de Paula,História
Grupo de Estudos em Teoria Ator-Rede e Educação - GETARE,UFVJM,Luciana Resende Allain,,Educação
Grupo de Estudos em Teoria Crítica da Sociedade,UEMG,Maurício de Assis Reis,,Sociologia
Grupo de Estudos em Teoria da Gramática (GETEGRA),UFAPE,Adeilson Pinheiro Sedrins,Marcelo Amorim Sibaldo,Lingüística
Grupo de Estudos em Teoria Social - GETS,UFF,Leonardo Soares dos Santos,,História
Grupo de Estudos em Teoria Social e Subjetividades,UFPE,Cynthia de Carvalho Lins Hamlin,,Sociologia
Grupo de Estudos em Teorias do Discurso,UESB,Adriana Maria de Abreu Barbosa,Sirlândia Souza Santana,Letras
Grupo de Estudos em Terapia Celular - GETEC,PUC/PR,Paulo Roberto Slud Brofman,Carmen Lúcia Kuniyoshi Rebelatto,Medicina
GRUPO DE ESTUDOS EM TERAPIA INTENSIVA,UEL,Cintia Magalhães Carvalho Grion,Lucienne Tibery Queiroz Cardoso,Medicina
GRUPO DE ESTUDOS EM TERAPIA MITOCONDRIAL,UFRGS,Marcos Roberto de Oliveira,,Bioquímica
Grupo de Estudos em Terapias e Biomarcadores em Oncologia - GETBIO,UFPA,André Salim Khayat,,Medicina
"Grupo de Estudos em Terminologia, Texto e Discurso",UFMA,Luís Henrique Serra,,Lingüística
"Grupo de Estudos em Território, Espaço e Sociedade na Amazônia - GETESA",IFRO,Rafael Carlos Bispo,,Geografia
"Grupo de Estudos em Texto, Argumentação, Discurso e Conversação - GETADIC",UNEAL,Eduardo Pantaleão de Morais,José Nildo Barbosa de Melo Junior,Lingüística
Grupo de Estudos em Tilapicultura - GET,UNIOESTE,Nilton Garcia Marengoni,Robie Allan Bombardelli,Recursos Pesqueiros e Engenharia de Pesca
Grupo de Estudos em Tomada de Decisão Multicritério sob Incerteza para a Equidade na Distribuição de Bens Públicos Urbanos,PUC Minas,Petr Iakovlevitch Ekel,,Planejamento Urbano e Regional
Grupo de Estudos em Tomada de Decisão no Agronegócio (GETDA),UFGD,João Augusto Rossi Borges,Carla Heloisa de Faria Domingues,Economia
Grupo de Estudos em Tomografia Elétrica Aplicada - GeTeA,IFSC,Francisco Rafael Moreira da Mota,,Engenharia Elétrica
Grupo de Estudos em Tópicos de Física,IFSC,Paula Borges Monteiro,Ana Carolina Staub de Melo,Física
Grupo de Estudos em Toxicologia (GETox-UFMT),UFMT,Guilherme Luz Emerick,Ludmila Barbosa Bandeira Rodrigues,Farmácia
GRUPO DE ESTUDOS EM TRABALHO - GET,UFPB,Paulo Aguiar do Monte,,Economia
"GRUPO DE ESTUDOS EM TRABALHO, EDUCAÇÃO E SOCIEDADE (G-TRES)",IFRN,Francisco das Chagas Silva Souza,Olívia Morais de Medeiros Neta,Educação
"Grupo de Estudos em Transparência, Accountability e Corrupção (GETAC)",UFV,Josiel Lopes Valadares,Suélem Viana Macedo,Administração
GRUPO DE ESTUDOS EM TRANSPORTES E LOGÍSTICA - GESTRAL,UFAM,Ana Maria Guerra Serafico Pinheiro,Augusto César Barreto Rocha,Engenharia de Transportes
Grupo de Estudos em Transtorno do Espectro Autista,UFRGS,Carmem Juracy Silveira Gottfried,,Bioquímica
"Grupo de Estudos em Transtornos alimentares, Obesidade e Metabolismo",CESUMAR,Carina Bertoldi Franco,Maria do Desterro de Figueiredo,Medicina
GRUPO DE ESTUDOS EM TRAUMA - ASSISTÊNCIA E INDICADORES DE GRAVIDADE,USP,Regina Marcia Cardoso de Sousa,Lilia de Souza Nogueira,Enfermagem
Grupo de Estudos em Treinamento com Pesos e Performance Humana,UENP,Claudinei Ferreira dos Santos,,Educação Física
Grupo de Estudos em Treinamento e Desempenho Físico,UNICAMP,Evandro Cassiano de Lázari,,Educação Física
Grupo de Estudos em Treinamento e Rendimento Esportivo,UFPB,Ytalo Mota Soares,Alexandre Sérgio Silva,Educação Física
GRUPO DE ESTUDOS EM TREINAMENTO FÍSICO COM RESTRIÇÃO DE FLUXO SANGUÍNEO (GETRFS),URCA,Maria do Socorro Cirilo de Sousa,,Educação Física
Grupo de Estudos em Treinamento físico e Esportes,HCPA,Rodrigo Ferrari da Silva,,Educação Física
Grupo de Estudos em Treinamento Físico e Esportivo - GET/UFC,UFC,Victor Silveira Coswig,,Educação Física
Grupo de Estudos em Treinamento Físico e Esportivo - GET/UFPA,UFPA,Eduardo Macedo Penna,Victor Silveira Coswig,Educação Física
"Grupo de Estudos em Treinamento, Atividade Fisica e Saude",USJT,Aylton José Figueira Junior,Erinaldo Luiz de Andrade,Educação Física
Grupo de estudos em troca iônica e adsorção,UEM,Maria Angelica Simoes Dornellas de Barros,Pedro Augusto Arroyo,Engenharia Química
Grupo de Estudos em Tuberculose (GET),UNIR,Arlindo Gonzaga Branco Junior,Rafaele Oliveira Bonfim,Saúde Coletiva
Grupo de Estudos em Turbulência,UFRGS,Sergio Viçosa Möller,,Engenharia Mecânica
Grupo de Estudos em Turismo do Extremo Sul (GETES),FURG,Mayara Roberta Martins,Jaciel Gustavo Kunz,Turismo
Grupo de Estudos em Turismo e Sociedade,UNIRIO,Maria Amalia Silva Alves de Oliveira,Camila Maria dos Santos Moraes,Turismo
Grupo de Estudos em Turismo- GETUR,UNESPAR,Larissa de Mattos Alves,Fabiane de Oliveira Domingos,Turismo
GRUPO DE ESTUDOS EM UNIDADES DE CONSERVAÇÃO - GEUC,UEMA,Cláudio Eduardo de Castro,,Geografia
Grupo de Estudos em Vida Silvestre (GEVS),FIOCRUZ,José Luís Passos Cordeiro,Luiz Flamarion Barbosa de Oliveira,Ecologia
Grupo de Estudos em Zoologia,UFC,Helena Matthews-Cascon,Paulo Cascon,Zoologia
Grupo de Estudos em Zoologia e Ecologia do Marajó,UFPA,Márcio Joaquim da Silva,Youszef Oliveira da Cunha Bitar,Zoologia
Grupo de Estudos Energéticos,UNIFEI,Eduardo Crestana Guardia,,Engenharia Elétrica
Grupo de Estudos Energéticos - GEE,UNIFEI,Eduardo Crestana Guardia,,Engenharia Elétrica
Grupo de Estudos Enfermagem em Nefrologia - GEEN,UNIFESP,Dulce Aparecida Barbosa,Angélica Gonçalves Silva Belasco,Enfermagem
Grupo de Estudos Enfermagem em Saúde Sexual e Reprodutiva,UFC,Priscila de Souza Aquino,,Enfermagem
"Grupo de Estudos Ensino, História e Docência (GEEHD)",UFAL,Antonio Alves Bezerra,,História
Grupo de Estudos Epidemiológicos com Ênfase nas populações da América Latina (GEEEPAL),UNEB,Maria Elizangela Ramos Junqueira,,Saúde Coletiva
Grupo de Estudos Epidemiológicos da COVID-19,UFCG,Patricia Spara Gadelha,,Medicina
GRUPO DE ESTUDOS EPIDEMIOLÓGICOS EM ODONTOLOGIA,UPF,Micheline Sandini Trentin,João Paulo De Carli,Odontologia
Grupo de Estudos Epistemológicos em Psicologia/GEEP,UFBA,Betty Malin,,Psicologia
"Grupo de Estudos Escola, Formação e Alteridade",UNESP,Laura Noemi Chaluh,Maria Rosa Rodrigues Martins de Camargo,Educação
Grupo de Estudos Espaço e Ambiente no Sudeste Paraense,UNIFESSPA,Marcus Vinicius Mariano de Souza,,Geografia
Grupo de Estudos Espinosanos,USP,Luís César Guimarães Oliva,Homero Silveira Santiago,Filosofia
Grupo de Estudos Estéticas Diaspóricas - GEED,UFVJM,Roberta Maria Ferreira Alves,Lílian Paula Serra e Deus,Letras
Grupo de Estudos Estratégicos e de Planejamento Integrados,UFMT,Giseli Gomes Dalla Nora,Luiz da Rosa Garcia Netto,Geografia
Grupo de Estudos Estratégicos em Energia Elétrica (G4E),IFPA,Luis Carlos Macedo Blasques,André Cavalcante do Nascimento,Engenharia Elétrica
GRUPO DE ESTUDOS ESTRATÉGICOS EM NEGÓCIOS (GEN),UFN,Paulo Fernando Marschner,Patrinês Aparecida França Zonatto,Administração
GRUPO DE ESTUDOS ESTRATÉGICOS EM PROPRIEDADE INTELECTUAL E INOVAÇÃO PARA O SETOR DE DEFESA,INPI,Mauro Catharino Vieira da Luz,Dirceu Yoshikazu Teruya,Defesa
Grupo de Estudos Étnico-Racial e Ambiental - (GERA),UPE,Adlene Silva Arantes,Jonathas de Paula Chaguri,Educação
Grupo de Estudos Etno-Culturais,UNIOESTE,Sônia Maria dos Santos Marques,Isabel Cristina Corrêa Röesch,Educação
GRUPO DE ESTUDOS ETNOGRÁFICOS URBANOS - GEEUR,UFPEL,Flavia Maria Silva Rieth,Louise Prado Alfonso,Antropologia
Grupo de Estudos Eurasiáticos,UNILA,Roberto França da Silva Junior,,Geografia
Grupo de Estudos Europeus UFSC/CNPq,UFSC,Aline Beltrame de Moura,,Direito
"Grupo de Estudos Família, Saúde e Desenvolvimento",UFPR,Verônica de Azevedo Mazza,Laura Christina Macedo,Enfermagem
Grupo de Estudos Feministas e Interseccionais - GEFIS,UERJ,Maximiliano Gomes Torres,,Letras
Grupo de Estudos Feministas Lélia Gonzalez,FURG,Amanda Motta Castro,Ana Lúcia da Silva,Educação
Grupo de Estudos Filológicos em Sergipe - GEFES,UFS,Renata Ferreira Costa Bonifácio,,Letras
Grupo de Estudos Filosofia Kantiana (GEFKA),UESPI,Francisco Winston José da Silva,,Filosofia
Grupo de Estudos Filosóficos da UnDF (UnDFilo),UnDF,Otávio Souza e Rocha Dias Maciel,,Filosofia
Grupo de Estudos Filosóficos em Representações Sociais,UESB,Alba Benemérita Alves Vilela,Zenilda Nogueira Sales,Saúde Coletiva
"Grupo de Estudos Físicos, Computacionais e de Ensino",UTFPR,Jeconias Rocha Guimarães,Meire Cristina Fugihara,Física
Grupo de Estudos Fitoquímicos de Espécies do Cerrado,UFT,Juliana Cristina Holzbach,,Química
"Grupo de Estudos Fitoquímicos, Análise de Poluentes e Aproveitamento de Resíduos",USP,Renata Colombo,,Química
Grupo de Estudos Florestais de Capitão Poço-GEFLOR-CP,UFRA,Helaine Cristine Gonçalves Pires,Pamella Carolline Marques dos Reis Reis,Recursos Florestais e Engenharia Florestal
Grupo de Estudos Florestais e Socioambientais do Médio Amazonas,UEA,Luís Antônio de Araújo Pinto,Daniel Ferreira Campos,Recursos Florestais e Engenharia Florestal
"Grupo de Estudos Formando CompetÃªncias, Construindo Saberes e Formando Cientistas (GEINCOS)",UFPB,Alba Cleide Calado Wanderley,Lebiam Tamar Gomes Silva,Educação
Grupo de Estudos Francês/Português Língua Estrangeira e Materna - GREFPLEM,UVA-CE,Alexandra Maria de Castro e Santos Araújo,,Lingüística
Grupo de Estudos Franceses de Aprendizagem de Língua e Literatura - GEFALL,UFPE,Rosiane Maria Soares da Silva Xypas,Maria Lucia Claro Cristovão,Letras
Grupo de Estudos Fronteiriços,UFMS,Alvaro Banducci Junior,Mara Aline dos Santos Ribeiro,Antropologia
Grupo de Estudos Fundamentos Filosóficos da Psicologia e da Educação (GEFFIPE),UEMG,Liliam Pacheco Pinto de Paula,,Filosofia
GRUPO DE ESTUDOS GÊNEROS DO MARANHÃO,UEMA,Jakson dos Santos Ribeiro,,História
Grupo de Estudos Geografia Trabalho e Ambiente,UFSM,Eduardo Schiavone Cardoso,,Geografia
Grupo de Estudos Geográficos da Amazônia e do Tocantins - GEGATO,UFNT,Eliseu Pereira de Brito,Sidinei Esteves de Oliveira de Jesus,Geografia
Grupo de Estudos Geomorfológicos e Hidroecológicos de Ambientes Tropicais - GEGHAT,UEPB,Valéria Raquel Porto de Lima,Rafael Albuquerque Xavier,Geociências
Grupo de Estudos Geoquímicos e de Isótopos Estáveis Aplicados as Geociências,UFPE,Alcides Nobrega Sial,Valderez Pinto Ferreira,Geociências
"Grupo de Estudos Geracionais e Pesquisa Juventude, Educação e Trabalho - GEGPJET",UFMA,Carla Regina Assunção Pereira,,Sociologia
"Grupo de estudos Gestão da inovação, Inteligência Competitiva e Empreendedorismo - GEICE",FUMEC,Cristiana Fernandes De Muylder,Emilio Jose Montero Arruda Filho,Administração
Grupo de Estudos Gilbert Simondon,UNICAMP,Pedro Peixoto Ferreira,,Sociologia
Grupo de Estudos Girardianos,UFMA,Rafael Campos Quevedo,,Letras
Grupo de Estudos Gramaticais da Língua Mebêngôkre (GraMeb),UNIFESSPA,Edson de Freitas Gomes,,Lingüística
Grupo de Estudos Helênicos - Politeia,UFMT,Joel Paese,,Ciência Política
Grupo de Estudos Herpetológicos e fauna Amazônica - GEHERPETO,UNIR,Angelo Laurence Covatti Terra,Luiz Carlos Batista Turci,Zoologia
Grupo de Estudos Herpetológicos e Paleoherpetológicos do Nordeste,UFRPE,Geraldo Jorge Barbosa de Moura,Moacir Santos Tinôco,Ecologia
Grupo de Estudos HISTARTHE - História(s) da Arte: historiografia e epistemologia,USP,Ana Goncalves Magalhaes,,Artes
Grupo de Estudos Históricos do Amazonas/ GEHA,UEA,Julio Claudio da Silva,Joao Marinho da Rocha,História
Grupo de Estudos Holísticos Multimodais em Educação em Ciências,UFPR,Everton Bedin,,Educação
Grupo de estudos Humanizar-te,UNIPINHAL,Thaís Louise Soares,,Saúde Coletiva
Grupo de Estudos Imagem e Conhecimento,UFPR,Ana Luisa Fayet Sallas,Angelo José da Silva,Sociologia
Grupo de Estudos Indígenas na Amazônia - GEIA,UEPA,Joelma Cristina Parente Monteiro Alencar,Aline da Silva Lima,Educação
Grupo de Estudos Integrado,UnB,Marcia Cristina da Silva Magro,Michelle Zampieri Ipolito,Enfermagem
Grupo de Estudos Integrado em Solos e Sustentabilidade - GEISS,UFMG,Adriana Monteiro da Costa,João Herbert Moreira Viana,Geociências
Grupo de Estudos Integrados ao Gerenciamento Costeiro - GEIGERCO,UFAL,Henrique Ravi Rocha de Carvalho Almeida,,Geociências
"Grupo de Estudos Integrados Aplicados à Segurança Internacional: Teorias, políticas e métodos",UFT,Fernando Jose Ludwig,,Ciência Política
Grupo de Estudos Integrados em Ambiente: geografia e ensino (GEIA),UFRRJ,Cristiane Cardoso,Edileuza Dias de Queiroz,Geografia
Grupo de Estudos Interculturais das Amazônias,UNIFESSPA,Hiran de Moura Possas,Maria Cristina Macedo Alencar,Educação
Grupo de Estudos Interdisciplinar de Arte Interativa,UEM,Rael Bertarelli Gimenes Toffolo,,Artes
Grupo de Estudos Interdisciplinar em Cuidado Farmacêutico,UFJF,Carina Carvalho Silvestre,Sabrina Cerqueira Santos,Farmácia
"Grupo de estudos interdisciplinar em direito, orçamento e gestão.",UFPB,Eddla Karina Gomes Pereira,Daniel César Franklin Chacon,Direito
Grupo de Estudos Interdisciplinar Saúde e Envelhecimento,USJT,Angelica Castilho Alonso,,Saúde Coletiva
Grupo de Estudos Interdisciplinar sobre Violência (GREIVI),USP,Zeyne Alves Pires Scherer,Edson Arthur Scherer,Enfermagem
Grupo de Estudos Interdisciplinares e da Água - GEIA,IFS,Anderson Nascimento do Vasco,Marinoé Gonzaga da Silva,Agronomia
GRUPO DE ESTUDOS INTERDISCIPLINARES EM ARQUITETURA E URBANISMO (INTERARQ),UNIT,Millena Moreira Fontes,,Arquitetura e Urbanismo
Grupo de Estudos Interdisciplinares em Ciência e Tecnologia - GEICT,UNICAMP,Marko Synésio Alves Monteiro,,Antropologia
Grupo de Estudos Interdisciplinares em Ciências Odontológicas,UERN,Eduardo José Guerra Seabra,Gustavo Barbalho Guedes Emiliano,Odontologia
"Grupo de Estudos Interdisciplinares em Cultura, Educação e Linguagens - GEICEL",UNEB,Helânia Thomazine Porto,Lucia de Fatima Oliveira de Jesus,Letras
"Grupo de Estudos Interdisciplinares em Cultura, Educação e Sociedade - GEICES",IFBA,Mariana Fernandes dos Santos,Nadja Núbia Ferreira Leite Cardoso,Educação
GRUPO DE ESTUDOS INTERDISCIPLINARES EM DOENÇAS INFECCIOSAS E PARASITÁRIAS,Claretianorc,Débora Laís Justo Jacomini,,Medicina
GRUPO DE ESTUDOS INTERDISCIPLINARES EM EDUCAÇÃO DIGITAL (GIEED),Claretiano/BAT,Evandro Luís Ribeiro,Everton Luis Sanches,Educação
Grupo de Estudos Interdisciplinares em Educação Física e Esportes - GEIEFE,UNIB,Eneida Yuri Suda,,Educação Física
Grupo de Estudos Interdisciplinares em Fatores Humanos e Desenvolvimento Sustentável,USP,Maria Auxiliadora Motta Barreto,Eduardo Ferro dos Santos,Engenharia de Produção
Grupo de Estudos Interdisciplinares em Gestão,UNIVILLE,Liandra Pereira,Andréa Maristela Bauer Tamanine,Administração
Grupo de Estudos Interdisciplinares em História da Educação,UFU,Raquel Discini de Campos,,Educação
GRUPO DE ESTUDOS INTERDISCIPLINARES EM LETRAMENTOS - GEIL,UFRPE,Rose Mary do Nascimento Fraga,,Letras
GRUPO DE ESTUDOS INTERDISCIPLINARES EM PATRIMÔNIO HISTÓRICO E CULTURAL,Claretiano/BAT,Everton Luis Sanches,,História
Grupo de Estudos Interdisciplinares em Relações Etnicorraciais - GEIRER,IFPA,Maria Albenize Farias Malcher,,Educação
Grupo de Estudos Interdisciplinares em Saúde (GEIS),UFV,Silvia Almeida Cardoso,Deíse Moura de Oliveira,Medicina
Grupo de Estudos Interdisciplinares em Saúde - GENTES,UERJ,Washington Leite Junger,Claudia Carneiro da Cunha,Saúde Coletiva
GRUPO DE ESTUDOS INTERDISCIPLINARES EM SAÚDE COLETIVA - GEISC,UNIR,Helio Franklin Rodrigues de Almeida,Luiz Carlos Cavalcanti de Albuquerque,Saúde Coletiva
Grupo de Estudos Interdisciplinares em Saúde Mental - GRUISM,UFCG,Priscilla Maria de Castro Silva,Patricia Spara Gadelha,Saúde Coletiva
"Grupo de Estudos Interdisciplinares em Teologia, Religião e Religiosidade",CESUMAR,Roney de Carvalho Luiz,Eduardo Sales de Lima,Teologia
Grupo de estudos interdisciplinares para o desenvolvimento social e tecnológico,IFMA,Aristóteles de Almeida Lacerda Neto,Emanuel Cleyton Macêdo Lemos,Educação
Grupo de Estudos Interdisciplinares pós-críticos,UFPEL,Franciele Roos da Silva Ilha,Angélica Teixeira da Silva Leitzke,Educação
GRUPO DE ESTUDOS INTERDISCIPLINARES SOBRE A ECONOMIA DAS POLÍTICAS PÚBLICAS,FGV,Maurin Almeida Falcao,,Administração
"Grupo de Estudos Interdisciplinares sobre Biodiversidade, Sociedade e Educação na Amazônia- BioSE",UFPA,Flavio Bezerra Barros,,Antropologia
Grupo de Estudos Interdisciplinares sobre Cultura e Desenvolvimento,UNESP,Karina Lilia Pasquariello Mariano,Carlos Henrique Gileno,Sociologia
"Grupo de Estudos Interdisciplinares sobre Estado, Finanças e Tributação (Geieft)",UFF,Paulo Roberto dos Santos Corval,Marco Antonio Ferreira Macedo,Direito
Grupo de Estudos Interdisciplinares sobre Teoria Social Cognitiva,IFPA,Ana Patrícia de Oliveira Fernandez,,Educação
GRUPO DE ESTUDOS INTERDISCIPLINARES: Ciências Humanas; envolvimento e dispositivos técnicos,UFMA,Wellington Lima Amorim,,Filosofia
"Grupo de Estudos Interdisciplinares: Linguagem, Interação e Multimodalidade (GEILIM)",UEPB,Paulo Vinícius Ávila Nóbrega,,Lingüística
"Grupo de Estudos Interdisciplinares: Políticas Linguísticas, diversidade e fronteiras",UNIOESTE,Olga Viviana Flores,Rejane Hauch Pinto Tristoni,Antropologia
Grupo de Estudos Japoneses do Amazonas (CEJAM-UFAM),UFAM,Rodrygo Yoshiyuki Tanaka,,Letras
Grupo de Estudos Jorge Laffond (Masculinidades e Sexualidades Afro-Diaspóricas),UFPA,André Luiz de Souza Filgueira,,História
Grupo de Estudos Jurisdição e Competitividade na Regulação da Infraestrutura (JUCRIN),IDP,Gilvandro Vasconcelos Coelho de Araújo,,Direito
Grupo de Estudos Lexicais e Semióticos da UENP (GELS-UENP),UENP,Fernando Moreno da Silva,,Lingüística
GRUPO DE ESTUDOS LINGUAGEM E PERIFERIA(S),UNEB,Luciana Sacramento Moreno Gonçalves,,Letras
Grupo de Estudos Linguísticos da Libras (GELL),UFSC,Aline Lemos Pizzio,Aline Nunes de Sousa,Lingüística
Grupo de Estudos Linguísticos do Amazonas (GELAM),UFAM,Flávia Santos Martins,Marcilene da Silva Nascimento Cavalcante,Lingüística
Grupo de Estudos Linguísticos do Maranhão - GELMA,UEMASUL,Maria da Guia Taveiro Silva,Sonia Maria Nogueira,Lingüística
Grupo de Estudos Linguísticos do Oeste do Pará - Gelopa,UFOPA,Ediene Pena Ferreira,Celiane Sousa Costa,Lingüística
Grupo de Estudos Linguísticos e Literários,IFMT,Ricardo Marques Macedo,Aline Pires de Morais,Letras
"Grupo de Estudos Linguísticos em Bilinguismo, Translinguagem e Tradução (GELBITRA)",UFV,Bianca Sena Gomes,,Lingüística
GRUPO DE ESTUDOS LINGUÍSTICOS NA/DA/EM FRONTEIRA AMAZÔNICA- GELFAM,UNIR,Charlene Bezerra dos Santos,Auxiliadora dos Santos Pinto,Lingüística
Grupo de Estudos Linguísticos Texto Discurso e Ensino,UFOPA,Heliud Luis Maia Moura,,Lingüística
"Grupo de Estudos Linguísticos, Literários e de Tradução",IFAC,Luciana Maira de Sales Pereira,Edilene da Silva Ferreira,Letras
"Grupo de estudos linguísticos, literários e discursivos do CEFET-MG Unidade Varginha.",CEFET/MG,Edilaine Gonçalves Ferreira de Toledo,Keilla Conceição Petrin Grande,Letras
"Grupo de Estudos Linguísticos, Literários e Educacionais do Maranhão (GELLEMA)",UEMA,Claudiene Diniz da Silva,Tania Lima dos Santos,Letras
"GRUPO DE ESTUDOS LINGUÍSTICOS, TEXTUAIS E ENUNCIATIVOS DO TEXTO E DO DISCURSO",IFRN,Emiliana Souza Soares,Sadart Vieira da Silva,Letras
Grupo de Estudos Linguísticos: teoria gramatical e abordagens contemporâneas (GELIN),CEFET/MG,Juliana Costa Moreira,,Lingüística
"Grupo de Estudos Literários ""LITERATRAMA"": Tradição, Modernidade e Atualidade",UFPB,Danielle Dayse Marques de Lima,Anderson Alves de Souza,Letras
Grupo de Estudos Literários Comparados GELC,UFRPE,Renata Pimentel Teixeira,Sherry Morgana Justino de Almeida,Letras
"Grupo de Estudos Literários Comparados, Cultura e Ensino de Literatura",UFRR,Roberto Mibielli,Sheila Praxedes Pereira Campos,Letras
Grupo de Estudos Literários e Linguísticos da Amazônia - GELLA,IFPA,Maria da Luz Lima Sales,Flávia Roberta Menezes de Souza,Letras
Grupo de Estudos Literários na Amazônia e Formação de Leitor,UFPA,Nilo Carlos Pereira de Souza,,Educação
"Grupo de Estudos Literatura, Política e Memória",UFSCAR,Daniel Marinho Laks,,Letras
GRUPO DE ESTUDOS LUDWIG FEUERBACH,UFC,Eduardo Ferreira Chagas,,Filosofia
Grupo de Estudos Luiz Gama,UFRB,Matheus Barreto Pazos de Oliveira,,Filosofia
Grupo de Estudos Mapeamentos dos Caminhos Matemáticos de Práticas Pessoais - GEMCMPP,UEFS,Jany Santos Souza Goulart,,Educação
Grupo de Estudos Marinhos & Costeiros - GEMC,UFPA,Maamar El-Robrini,,Oceanografia
Grupo de Estudos Marketing e Comunicação,UFRB,Juliano Mascarenhas da Silva,,Comunicação
Grupo de Estudos Marxismo e Política (GEMP),UNILA,Maíra Machado Bichir,Romulo Bassi Piconi,Ciência Política
Grupo de Estudos Marxistas,CESG,Marcus Bernardes de Oliveira Silveira,,Educação
